platform,content,score,user,time,movie_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text
豆瓣电影,"年初一一口气看5部之第5部。

单日电影马拉松的最后一部，为了最好的激光IMAX版本，看完都已经夜里凌晨3点了，回家吃夜宵加整理材料后天都快亮了，意味着我为了看电影几乎24小时没合眼，这属于折寿式观影，请勿模仿。

虽然《流浪地球》几乎是中国科幻电影的独苗，但是好在它的生长确实茁壮，几乎以一己之力把中国科幻片的水平拉到世界级的比较水准，也就更显宝贵。通过幕后纪录片以及实际观影的体验来看，主创团队的确为了构建这个新世界耗费了巨大心血，也看得出来郭帆他们的确是在认真创作，诚恳地征求并遵循科学家们的建议。

太空电梯的长镜头实在太过震撼，战斗机与无人机的空战又实在酣畅，数字生命计划的讨论极富哲学价值。当然最触动人心的还是宏大叙事下本土化的精神表达，虽然很多人反感宏大叙事，可这才是真正天问式地思考人类命运的主题。",4,连城易脆,2023-01-23 09:40:07,35267208,年初一一口气看部之第部。 单日电影马拉松的最后一部，为了最好的激光IMAX版本，看完都已经夜里凌晨点了，回家吃夜宵加整理材料后天都快亮了，意味着我为了看电影几乎小时没合眼，这属于折寿式观影，请勿模仿。 虽然《流浪地球》几乎是中国科幻电影的独苗，但是好在它的生长确实茁壮，几乎以一己之力把中国科幻片的水平拉到世界级的比较水准，也就更显宝贵。通过幕后纪录片以及实际观影的体验来看，主创团队的确为了构建这个新世界耗费了巨大心血，也看得出来郭帆他们的确是在认真创作，诚恳地征求并遵循科学家们的建议。 太空电梯的长镜头实在太过震撼，战斗机与无人机的空战又实在酣畅，数字生命计划的讨论极富哲学价值。当然最触动人心的还是宏大叙事下本土化的精神表达，虽然很多人反感宏大叙事，可这才是真正天问式地思考人类命运的主题。,"['年初一', '一口气', '看部', '第部', '单日', '电影', '马拉松', '最后', '一部', '为了', '最好', '激光', 'IMAX', '版本', '已经', '夜里', '凌晨', '回家', '夜宵', '整理', '材料', '后天', '快亮', '意味着', '为了', '电影', '几乎', '小时', '合眼', '属于', '折寿', '观影', '请勿', '模仿', '虽然', '流浪', '地球', '几乎', '中国', '科幻电影', '独苗', '生长', '确实', '茁壮', '几乎', '以一己', '之力', '中国', '科幻片', '水平', '世界级', '比较', '水准', '更显', '宝贵', '通过', '幕后', '纪录片', '以及', '实际', '观影', '体验', '来看', '主创', '团队', '的确', '为了', '构建', '这个', '新世界', '耗费', '巨大', '心血', '看得出来', '郭帆', '他们', '的确', '认真', '创作', '诚恳', '征求', '遵循', '科学家', '建议', '太空', '电梯', '长镜头', '实在', '太过', '震撼', '战斗机', '无人机', '空战', '实在', '酣畅', '数字', '生命', '计划', '讨论', '极富', '哲学', '价值', '当然', '触动', '人心', '宏大', '叙事', '本土化', '精神', '表达', '虽然', '很多', '反感', '宏大', '叙事', '真正', '天问', '思考', '人类', '命运', '主题']",121,2,0.551741898059845,正面
豆瓣电影,我提出拯救中国科幻计划，让郭帆拍三体,5,bOingbOing,2023-01-24 20:07:52,35267208,我提出拯救中国科幻计划，让郭帆拍三体,"['提出', '拯救', '中国', '科幻', '计划', '郭帆', '拍三体']",7,2,0.4866170287132263,正面
豆瓣电影,活着是我党的人，死了是我党的数字生命。,4,无尽夏,2023-01-28 20:47:05,35267208,活着是我党的人，死了是我党的数字生命。,"['活着', '我党', '我党', '数字', '生命']",5,2,0.43889138102531433,正面
豆瓣电影,到底是在拍电影还是在做政府报告啊，文戏太差了，我们的科幻叙事就是集体叙事里插一点个体，最终个体的生死交代给集体，这居然也能引起大范围共鸣，我真是佩服中国观众。,3,Ohh Liz,2023-02-12 20:19:06,35267208,到底是在拍电影还是在做政府报告啊，文戏太差了，我们的科幻叙事就是集体叙事里插一点个体，最终个体的生死交代给集体，这居然也能引起大范围共鸣，我真是佩服中国观众。,"['到底', '拍电影', '政府', '报告', '文戏', '太差', '我们', '科幻', '叙事', '集体', '叙事', '一点', '个体', '最终', '个体', '生死', '交代', '集体', '居然', '引起', '范围', '共鸣', '真是', '佩服', '中国', '观众']",26,2,0.4220848083496094,正面
豆瓣电影,"太牛逼了，
对第一部的褒奖可能还有对国产特效大片鼓励的成分，第二部则完全是在国际水准看来都表现的极其出色，
迄今为止最好看的华语科幻片，放眼国际，十年内最好看的科幻片，
已经很久没有看到的近乎满分的商业片，
中国的独立日，不对，罗兰艾默里奇改名叫小郭帆吧，
应该，理应多得国内影史票房第一的桂冠！",5,怀特金,2023-01-22 12:16:36,35267208,太牛逼了， 对第一部的褒奖可能还有对国产特效大片鼓励的成分，第二部则完全是在国际水准看来都表现的极其出色， 迄今为止最好看的华语科幻片，放眼国际，十年内最好看的科幻片， 已经很久没有看到的近乎满分的商业片， 中国的独立日，不对，罗兰艾默里奇改名叫小郭帆吧， 应该，理应多得国内影史票房第一的桂冠！,"['太牛', '第一部', '褒奖', '可能', '国产', '特效', '大片', '鼓励', '成分', '第二部', '完全', '国际', '水准', '看来', '表现', '极其', '出色', '迄今为止', '好看', '华语', '科幻片', '放眼', '国际', '十年', '好看', '科幻片', '已经', '很久没', '看到', '近乎', '满分', '商业片', '中国', '独立', '罗兰', '艾默里', '改名', '郭帆', '理应', '多得', '国内', '影史', '票房', '第一', '桂冠']",45,2,0.5398936867713928,正面
豆瓣电影,"9/10，四星半
没想到在《流浪地球》上映后喊了那么久的“中国科幻电影崛起”之后又一部能拿出手的硬科幻是《流浪地球2》
这一部作为第一部的前传不仅丰富了世界观与第一部有非常多的互文，野心非常大，已经不仅仅局限在“流浪地球”本身了，为后面的续集埋了很大的伏笔。如果是第一部的成功可以说是有巧合运气成分，那这一部郭帆真的是将自己的功力都发挥出来了，各个层面都展现了非常成熟的掌控力，绝对是中国未来最可以期待的商业电影导演。李雪健老师的角色基本没有什么动作，因为一直坐在轮椅上，但是他真的是一个用表情和台词就能完美塑造角色的演员，有几场戏穿透力太强
缺点的话可能就是太强调，试图融入春节档而加入了很多生硬的笑点，最后煽情部分有点太多了拖节奏了，总体上瑕不掩瑜毕竟是真的硬
整体跟第一部相比算得上是进化了",5,啊咧,2023-01-22 12:12:11,35267208,，四星半 没想到在《流浪地球》上映后喊了那么久的中国科幻电影崛起之后又一部能拿出手的硬科幻是《流浪地球》 这一部作为第一部的前传不仅丰富了世界观与第一部有非常多的互文，野心非常大，已经不仅仅局限在流浪地球本身了，为后面的续集埋了很大的伏笔。如果是第一部的成功可以说是有巧合运气成分，那这一部郭帆真的是将自己的功力都发挥出来了，各个层面都展现了非常成熟的掌控力，绝对是中国未来最可以期待的商业电影导演。李雪健老师的角色基本没有什么动作，因为一直坐在轮椅上，但是他真的是一个用表情和台词就能完美塑造角色的演员，有几场戏穿透力太强 缺点的话可能就是太强调，试图融入春节档而加入了很多生硬的笑点，最后煽情部分有点太多了拖节奏了，总体上瑕不掩瑜毕竟是真的硬 整体跟第一部相比算得上是进化了,"['四星', '没想到', '流浪', '地球', '上映', '那么', '中国', '科幻电影', '崛起', '之后', '一部', '拿出手', '科幻', '流浪', '地球', '一部', '作为', '第一部', '不仅', '丰富', '世界观', '第一部', '非常', '互文', '野心', '非常', '已经', '不仅仅', '局限', '流浪', '地球', '本身', '后面', '续集', '很大', '伏笔', '第一部', '成功', '巧合', '运气', '成分', '一部', '郭帆', '真的', '功力', '发挥', '出来', '各个', '层面', '展现', '非常', '成熟', '掌控', '绝对', '中国', '未来', '期待', '商业', '电影', '导演', '李雪健', '老师', '角色', '基本', '动作', '因为', '一直', '坐在', '轮椅', '真的', '表情', '台词', '完美', '塑造', '角色', '演员', '几场', '穿透力', '太强', '缺点', '的话', '可能', '强调', '试图', '融入', '春节', '加入', '很多', '生硬', '最后', '煽情', '部分', '有点', '太多', '节奏', '总体', '瑕不掩瑜', '毕竟', '真的', '整体', '第一部', '相比', '算得', '进化']",104,2,0.5160304307937622,正面
豆瓣电影,这样的电影能拍三小时就是犯罪,2,圆圆的小狐狸,2023-01-24 18:12:51,35267208,这样的电影能拍三小时就是犯罪,"['电影', '小时', '犯罪']",3,2,0.45900774002075195,正面
豆瓣电影,在一众集体主义轰炸中，刘德华那条线便显得尤为珍贵,4,劝删对我不好,2023-01-26 21:44:25,35267208,在一众集体主义轰炸中，刘德华那条线便显得尤为珍贵,"['一众', '集体主义', '轰炸', '刘德华', '那条', '显得', '尤为', '珍贵']",8,2,0.5558530688285828,正面
豆瓣电影,如果刘德华的线作为主线，其他的作为辅助或者删掉，就不会有非常浓烈的主旋律基调了，图宏宇和女儿的联系以及他的挣扎是全片的亮点。音乐的运用宣兵夺主了，宏大场景和紧张时刻没有一次是没有调动情绪的配乐，更期待看到的是静默的，能让观众观看画面本身，有时间去思考，不是不停的视听轰炸。女性形象尤其是韩朵朵，工具人一个；吴京连续两次逞能占现自己的大男子主义，美名其曰“保护”自我牺牲”，都是经过了严格训练选拔出来的优秀人才，并肩作战不好吗。实际上就是已经2044年了，我国男性的思想还是停留在几百年前。,3,明明,2023-02-06 14:40:39,35267208,如果刘德华的线作为主线，其他的作为辅助或者删掉，就不会有非常浓烈的主旋律基调了，图宏宇和女儿的联系以及他的挣扎是全片的亮点。音乐的运用宣兵夺主了，宏大场景和紧张时刻没有一次是没有调动情绪的配乐，更期待看到的是静默的，能让观众观看画面本身，有时间去思考，不是不停的视听轰炸。女性形象尤其是韩朵朵，工具人一个；吴京连续两次逞能占现自己的大男子主义，美名其曰保护自我牺牲，都是经过了严格训练选拔出来的优秀人才，并肩作战不好吗。实际上就是已经年了，我国男性的思想还是停留在几百年前。,"['刘德华', '作为', '主线', '其他', '作为', '辅助', '或者', '删掉', '不会', '非常', '浓烈', '主旋律', '基调', '图宏宇', '女儿', '联系', '以及', '挣扎', '全片', '亮点', '音乐', '运用', '宣兵', '夺主', '宏大', '场景', '紧张', '时刻', '一次', '调动', '情绪', '配乐', '期待', '看到', '静默', '观众', '观看', '画面', '本身', '时间', '思考', '不是', '不停', '视听', '轰炸', '女性', '形象', '尤其', '朵朵', '工具', '吴京', '连续', '两次', '逞能', '占现', '大男子主义', '美名', '保护', '自我牺牲', '经过', '严格训练', '选拔', '出来', '优秀人才', '并肩作战', '不好', '实际上', '已经', '我国', '男性', '思想', '停留', '几百年']",73,2,0.5423797965049744,正面
豆瓣电影,抱着很大的期望去的，看完着实有些失望。前半段感情线看得生理不适，懂编剧想要塑造韩朵朵女强人的形象，但实话说不仅是韩朵朵、几乎所有女性形象很扁平，典型男凝刻板。把女性角色去掉可能不会对主线推进有多大影响，韩朵朵一个被塑造的这么强的女性，其优秀反映在男性眼中的价值就是结婚，对主线的贡献就是生了孩子。吴京出于“保护”目的把韩朵朵关在另一侧跑去单挑也很迷惑，如果真的要个人英雄主义加感情线，我宁愿看他俩并肩作战，而不是最后玻璃茬和花瓣散落一地、韩朵朵一拳把对手击飞嚷嚷花弄坏了。还有一个印象很深，吴京用拍立得拍了一家人，韩朵朵又说要用手机拍，因为方便修图…还有“我在啊”这句话，我真的觉得既突兀又俗。以及竟然还有胸部特写…看到了一些对太空漫游的致敬，前半段好感掉光后也不觉得高兴,3,南瓜籽没有籽,2023-01-24 10:45:24,35267208,抱着很大的期望去的，看完着实有些失望。前半段感情线看得生理不适，懂编剧想要塑造韩朵朵女强人的形象，但实话说不仅是韩朵朵、几乎所有女性形象很扁平，典型男凝刻板。把女性角色去掉可能不会对主线推进有多大影响，韩朵朵一个被塑造的这么强的女性，其优秀反映在男性眼中的价值就是结婚，对主线的贡献就是生了孩子。吴京出于保护目的把韩朵朵关在另一侧跑去单挑也很迷惑，如果真的要个人英雄主义加感情线，我宁愿看他俩并肩作战，而不是最后玻璃茬和花瓣散落一地、韩朵朵一拳把对手击飞嚷嚷花弄坏了。还有一个印象很深，吴京用拍立得拍了一家人，韩朵朵又说要用手机拍，因为方便修图还有我在啊这句话，我真的觉得既突兀又俗。以及竟然还有胸部特写看到了一些对太空漫游的致敬，前半段好感掉光后也不觉得高兴,"['很大', '期望', '着实', '有些', '失望', '前半段', '感情', '生理', '不适', '编剧', '想要', '塑造', '朵朵', '女强人', '形象', '实话', '不仅', '朵朵', '几乎', '所有', '女性', '形象', '扁平', '典型', '男凝', '刻板', '女性', '角色', '去掉', '可能', '不会', '主线', '推进', '影响', '朵朵', '塑造', '这么', '女性', '优秀', '反映', '男性', '眼中', '价值', '结婚', '主线', '贡献', '孩子', '吴京', '出于', '保护', '目的', '朵朵', '另一侧', '单挑', '迷惑', '真的', '个人', '英雄主义', '感情', '宁愿', '他俩', '并肩作战', '不是', '最后', '玻璃', '花瓣', '散落', '一地', '朵朵', '一拳', '对手', '击飞', '嚷嚷', '弄坏了', '印象', '很深', '吴京用', '立得', '一家人', '朵朵', '手机', '因为', '方便', '修图', '这句', '真的', '觉得', '突兀', '以及', '竟然', '胸部', '特写', '看到', '一些', '太空', '漫游', '致敬', '前半段', '好感', '光后', '觉得', '高兴']",102,2,0.6500794291496277,正面
豆瓣电影,突然觉得漫威，碟中谍等好莱坞大片好幼稚啊。。。当中国文化遇上科幻，足以令世界战栗。多个主题，三线推进还能交待得如此圆满。。。这次真的五体投地！！！为中国科幻电影骄傲！！谢谢郭导和流浪地球一切台前幕后人员！！,5,铿.路易斯,2023-01-24 23:57:11,35267208,突然觉得漫威，碟中谍等好莱坞大片好幼稚啊。。。当中国文化遇上科幻，足以令世界战栗。多个主题，三线推进还能交待得如此圆满。。。这次真的五体投地！！！为中国科幻电影骄傲！！谢谢郭导和流浪地球一切台前幕后人员！！,"['突然', '觉得', '漫威', '碟中谍', '好莱坞', '大片', '幼稚', '中国', '文化', '遇上', '科幻', '足以', '世界', '战栗', '多个', '主题', '三线', '推进', '交待', '圆满', '这次', '真的', '五体投地', '中国', '科幻电影', '骄傲', '谢谢', '郭导', '流浪', '地球', '一切', '台前幕后', '人员']",33,2,0.5148262977600098,正面
豆瓣电影,我个人不允许这片子评分比阿凡达2低。,5,小队长,2023-01-24 07:56:31,35267208,我个人不允许这片子评分比阿凡达低。,"['个人', '允许', '片子', '评分', '比阿凡']",5,2,0.41519367694854736,正面
豆瓣电影,非逮着“流浪地球”这一个高概念薅，结果就是核心表达相比首作翻不出什么新花样，除了把特效做得更加细致，只能强行增加故事体量，于是我们看到吴京和刘德华各自的A故事（+MOSS的B故事）让整部电影变得臃肿不堪。而在两个主演引领的故事线内部，科幻类型再次让位于动作和灾难的子类型，然而以所谓“我信”建构的最后一分钟营救尽数失效，“全世界人民大团结”的口号也越来越暴露出人类中心主义的傲慢，宏大叙事和个体情感的嫁接很难说是成功的。,3,晚不安,2023-01-27 00:38:19,35267208,非逮着流浪地球这一个高概念薅，结果就是核心表达相比首作翻不出什么新花样，除了把特效做得更加细致，只能强行增加故事体量，于是我们看到吴京和刘德华各自的A故事（MOSS的B故事）让整部电影变得臃肿不堪。而在两个主演引领的故事线内部，科幻类型再次让位于动作和灾难的子类型，然而以所谓我信建构的最后一分钟营救尽数失效，全世界人民大团结的口号也越来越暴露出人类中心主义的傲慢，宏大叙事和个体情感的嫁接很难说是成功的。,"['流浪', '地球', '概念', '结果', '核心', '表达', '相比', '首作', '翻不出', '新花样', '除了', '特效', '更加', '细致', '只能', '强行', '增加', '故事', '体量', '于是', '我们', '看到', '吴京', '刘德华', '各自', '故事', 'MOSS', '故事', '整部', '电影', '变得', '臃肿', '不堪', '两个', '主演', '引领', '故事', '内部', '科幻', '类型', '再次', '位于', '动作', '灾难', '类型', '然而', '所谓', '我信', '建构', '最后', '一分钟', '营救', '尽数', '失效', '全世界', '人民', '大团结', '口号', '越来越', '暴露出', '人类', '中心主义', '傲慢', '宏大', '叙事', '个体', '情感', '嫁接', '很难说', '成功']",70,2,0.5552598834037781,正面
豆瓣电影,可是，过去这几年的经验告诉我们，大灾当前，人类非但不会更团结，还增强了彼此毁灭的能力。,4,赫恩曼尼,2023-01-26 18:47:23,35267208,可是，过去这几年的经验告诉我们，大灾当前，人类非但不会更团结，还增强了彼此毁灭的能力。,"['过去', '几年', '经验', '告诉', '我们', '大灾', '当前', '人类', '非但', '不会', '团结', '增强', '彼此', '毁灭', '能力']",15,1,0.42805835604667664,中性
豆瓣电影,图恒宇你是一点不想你老婆啊,4,林囧囧,2023-02-13 23:52:56,35267208,图恒宇你是一点不想你老婆啊,"['图恒宇', '一点', '不想', '老婆']",4,2,0.4700515568256378,正面
豆瓣电影,开大会爱好者，喊口号爱好者，使劲煽情爱好者。“好的科幻电影，剥除科幻par都是部好电影”。从前我以为，讲不好故事是能力问题，现在更认为原因内核在于三观态度。,2,Paige.C,2023-04-20 03:02:55,35267208,开大会爱好者，喊口号爱好者，使劲煽情爱好者。好的科幻电影，剥除科幻par都是部好电影。从前我以为，讲不好故事是能力问题，现在更认为原因内核在于三观态度。,"['大会', '爱好者', '口号', '爱好者', '使劲', '煽情', '爱好者', '科幻电影', '剥除', '科幻', 'par', '部好', '电影', '从前', '以为', '不好', '故事', '能力', '问题', '现在', '认为', '原因', '内核', '在于', '三观', '态度']",26,1,0.4242626130580902,中性
豆瓣电影,带着喜欢1的期待来看，不及预期。2虽然肉眼可见的有钱，大量硬桥硬码的特效场面，大量全世界各地的外景，比1更“国际视野”。但最大的问题是，2的前三分之二部分，根本就没有故事啊！看起来就像是新闻集锦或者说航天纪录片，这对观众观感是致命的。1是燃点泪点恰到好处的完整故事，2则是东一榔头西一棒子，既要瞻前又要顾后，观感就是一个故事最精彩的高潮被讲完了，只能先讲讲头，再补补尾，连贯不起来。以我所见44年恐袭的前传部分根本没有必要拍，除了纯粉丝向呼应第一部，在叙事层面完全是冗余的。而观感上也令人十分难受，太空战狼吴师傅、油腻尴尬追女仔、愚蠢可笑外国人，对吴京不耐受者劝退率极高。李雪健组一开口就老外交部了，“国际政治水深火热，我方不惜一切代价排除万难”，三年疫情后对这种价值观过敏了，大国叙事味儿太冲。,3,风蚀蘑菇,2023-01-22 23:32:13,35267208,带着喜欢的期待来看，不及预期。虽然肉眼可见的有钱，大量硬桥硬码的特效场面，大量全世界各地的外景，比更国际视野。但最大的问题是，的前三分之二部分，根本就没有故事啊！看起来就像是新闻集锦或者说航天纪录片，这对观众观感是致命的。是燃点泪点恰到好处的完整故事，则是东一榔头西一棒子，既要瞻前又要顾后，观感就是一个故事最精彩的高潮被讲完了，只能先讲讲头，再补补尾，连贯不起来。以我所见年恐袭的前传部分根本没有必要拍，除了纯粉丝向呼应第一部，在叙事层面完全是冗余的。而观感上也令人十分难受，太空战狼吴师傅、油腻尴尬追女仔、愚蠢可笑外国人，对吴京不耐受者劝退率极高。李雪健组一开口就老外交部了，国际政治水深火热，我方不惜一切代价排除万难，三年疫情后对这种价值观过敏了，大国叙事味儿太冲。,"['喜欢', '期待', '来看', '不及', '预期', '虽然', '肉眼', '可见', '有钱', '大量', '硬桥', '硬码', '特效', '场面', '大量', '全世界', '各地', '外景', '国际', '视野', '最大', '问题', '三分之二', '部分', '根本', '故事', '看起来', '像是', '新闻', '集锦', '或者说', '航天', '纪录片', '观众', '观感', '致命', '燃点', '泪点', '恰到好处', '完整', '故事', '东一', '榔头', '西一', '棒子', '既要', '瞻前', '顾后', '观感', '故事', '精彩', '高潮', '讲完', '只能', '讲讲', '补补', '连贯', '起来', '恐袭', '部分', '根本', '必要', '除了', '粉丝', '呼应', '第一部', '叙事', '层面', '完全', '冗余', '观感', '令人', '十分', '难受', '太空', '战狼', '师傅', '油腻', '尴尬', '追女仔', '愚蠢', '可笑', '外国人', '吴京', '耐受', '劝退', '率极', '李雪健', '组一', '开口', '外交部', '国际', '政治', '水深火热', '我方', '不惜一切', '代价', '排除万难', '三年', '疫情', '这种', '价值观', '过敏', '大国', '叙事', '味儿', '太冲']",107,2,0.5606750845909119,正面
豆瓣电影,中国式科幻片逐渐形成一种新的科幻类型，与西方强调的个人主义英雄价值观相悖的是，中国式科幻片核心价值观可以概括为：家国情怀、集体主义、自我牺牲、自我感动，总之就是大国崛起的叙事。,4,思郁,2023-01-27 21:50:02,35267208,中国式科幻片逐渐形成一种新的科幻类型，与西方强调的个人主义英雄价值观相悖的是，中国式科幻片核心价值观可以概括为：家国情怀、集体主义、自我牺牲、自我感动，总之就是大国崛起的叙事。,"['中国式', '科幻片', '逐渐', '形成', '一种', '科幻', '类型', '西方', '强调', '个人主义', '英雄', '价值观', '相悖', '中国式', '科幻片', '核心', '价值观', '概括', '家国', '情怀', '集体主义', '自我牺牲', '自我', '感动', '总之', '大国', '崛起', '叙事']",28,2,0.5153718590736389,正面
豆瓣电影,科幻灾难片×赛博朋克✓正片全特么是假的，是莫斯的特效，特效的莫斯。,5,罗斯卡娅,2023-01-22 12:05:35,35267208,科幻灾难片赛博朋克正片全特么是假的，是莫斯的特效，特效的莫斯。,"['科幻', '灾难片', '赛博', '朋克', '正片', '全特', '莫斯', '特效', '特效', '莫斯']",10,2,0.4634844958782196,正面
豆瓣电影,"之前还以为吹的有点过头了，看完了之后我认为，除了配乐比《星际穿越》差点，这部电影已经完全达到了同一层次和水平。
说句题外话，有时候就忍不住想问一句，以前你们对中国电影痛心疾首、恨铁不成钢，现在中国科幻都已经拍到这种程度了，你们还不满意？那你们的期望到底是什么呢？
我都懒得拆穿你们的心思，不批评批评，哪对得起你们那可笑的优越感。忽略意识形态本身，我们只爱电影艺术？电影艺术？你们配吗？",5,幻听丶全球变冷,2023-01-29 18:05:23,35267208,之前还以为吹的有点过头了，看完了之后我认为，除了配乐比《星际穿越》差点，这部电影已经完全达到了同一层次和水平。 说句题外话，有时候就忍不住想问一句，以前你们对中国电影痛心疾首、恨铁不成钢，现在中国科幻都已经拍到这种程度了，你们还不满意？那你们的期望到底是什么呢？ 我都懒得拆穿你们的心思，不批评批评，哪对得起你们那可笑的优越感。 忽略意识形态本身，我们只爱电影艺术？电影艺术？你们配吗？,"['之前', '以为', '有点', '过头', '之后', '认为', '除了', '配乐', '星际', '穿越', '差点', '这部', '电影', '已经', '完全', '达到', '同一', '层次', '水平', '说句', '题外话', '有时候', '忍不住', '一句', '以前', '你们', '中国', '电影', '痛心疾首', '恨铁不成钢', '现在', '中国', '科幻', '已经', '这种', '程度', '你们', '满意', '你们', '期望', '到底', '懒得', '拆穿', '你们', '心思', '批评', '批评', '对得起', '你们', '可笑', '优越感', '忽略', '意识形态', '本身', '我们', '只爱', '电影', '艺术', '电影', '艺术', '你们']",61,2,0.4501277506351471,正面
豆瓣电影,吐槽如下：看了三十分钟想到后面还有两个半小时很绝望；看吴京演毛头小子谈恋爱尴尬到头皮发麻；情节设置过于潦草，太多困难源于角色的腿在不同情境下被卡住；倒计时营造的紧迫感被大量注水的情节消减，比灾难更灾难的是磨叽；特效不服务于故事毫无意义，硬吹也没用；吴京线前后割裂，刘德华线完全立不住，毫无说服力，转变也很生硬,2,paracelsus,2023-01-23 18:29:05,35267208,吐槽如下：看了三十分钟想到后面还有两个半小时很绝望；看吴京演毛头小子谈恋爱尴尬到头皮发麻；情节设置过于潦草，太多困难源于角色的腿在不同情境下被卡住；倒计时营造的紧迫感被大量注水的情节消减，比灾难更灾难的是磨叽；特效不服务于故事毫无意义，硬吹也没用；吴京线前后割裂，刘德华线完全立不住，毫无说服力，转变也很生硬,"['吐槽', '如下', '三十分钟', '想到', '后面', '两个', '半小时', '绝望', '吴京演', '毛头小子', '谈恋爱', '尴尬', '头皮发麻', '情节', '设置', '过于', '潦草', '困难', '源于', '角色', '不同', '情境', '卡住', '倒计时', '营造', '紧迫感', '大量', '注水', '情节', '消减', '灾难', '灾难', '磨叽', '特效', '服务', '故事', '毫无意义', '没用', '吴京线', '前后', '割裂', '刘德华', '完全', '不住', '毫无', '说服力', '转变', '生硬']",48,2,0.54421466588974,正面
豆瓣电影,为什么一定要给个剧透倒计时啊？别人家的导演都把悬念藏着掖着，这电影巴不得在危急关头告诉你：嘿！这货一定能完成任务！,3,不全,2023-01-26 17:18:54,35267208,为什么一定要给个剧透倒计时啊？别人家的导演都把悬念藏着掖着，这电影巴不得在危急关头告诉你：嘿！这货一定能完成任务！,"['为什么', '一定', '剧透', '倒计时', '别人', '导演', '悬念', '电影', '巴不得', '危急关头', '告诉', '这货', '一定', '完成', '任务']",15,2,0.4473702907562256,正面
豆瓣电影,扣一颗星给价值取向吧。我幻想中末日时的中国人，不该这么自恋。如果彼时地球人还在划群而治，那真是太令人悲观了。那样我们哪也去不了。,4,乔小囧,2023-01-30 23:23:00,35267208,扣一颗星给价值取向吧。我幻想中末日时的中国人，不该这么自恋。如果彼时地球人还在划群而治，那真是太令人悲观了。那样我们哪也去不了。,"['一颗', '星给', '价值', '取向', '幻想', '末日', '中国', '不该', '这么', '自恋', '彼时', '地球', '划群', '而治', '真是太', '令人', '悲观', '我们', '不了']",19,1,0.4166512191295624,中性
豆瓣电影,实在不服气，这么牛的电影，用了好几年，票房居然被某些赶工俩月拍出来的电影压一头，大家快去看吧，别逼我求你。,5,阿德,2023-01-25 23:07:29,35267208,实在不服气，这么牛的电影，用了好几年，票房居然被某些赶工俩月拍出来的电影压一头，大家快去看吧，别逼我求你。,"['实在', '不服气', '这么', '电影', '好几年', '票房', '居然', '某些', '赶工', '出来', '电影', '一头', '大家', '快去', '看吧', '我求']",16,2,0.4030817151069641,正面
豆瓣电影,忘了在哪里看到的评论：中国男人味溢出宇宙。,4,Nephilim,2023-01-24 23:20:20,35267208,忘了在哪里看到的评论：中国男人味溢出宇宙。,"['看到', '评论', '中国', '男人味', '溢出', '宇宙']",6,2,0.40259239077568054,正面
豆瓣电影,不停倒计时的写法，解决了整体的节奏，但也割裂了故事的连续体验，离讲好一个故事还差一点。特效质感比上一部更好，已经是好莱坞A类大片的水准了，不愧是国产硬科幻的里程碑，只是这个价值观还停在了战狼的水平。想解决剧本问题，肯定不难。但想解决价值观输出的问题，就不可能了，这也注定了国产大片只是拍给国内观众自high的。票房这么成功了，分明是找到了流量密码，那也就没有聊这个问题的必要了。,3,亵渎电影,2023-04-15 21:24:25,35267208,不停倒计时的写法，解决了整体的节奏，但也割裂了故事的连续体验，离讲好一个故事还差一点。特效质感比上一部更好，已经是好莱坞A类大片的水准了，不愧是国产硬科幻的里程碑，只是这个价值观还停在了战狼的水平。想解决剧本问题，肯定不难。但想解决价值观输出的问题，就不可能了，这也注定了国产大片只是拍给国内观众自high的。票房这么成功了，分明是找到了流量密码，那也就没有聊这个问题的必要了。,"['不停', '倒计时', '写法', '解决', '整体', '节奏', '割裂', '故事', '连续', '体验', '故事', '差一点', '特效', '质感', '比上', '一部', '更好', '已经', '好莱坞', '大片', '水准', '不愧', '国产', '科幻', '里程碑', '这个', '价值观', '战狼', '水平', '解决', '剧本', '问题', '肯定', '不难', '解决', '价值观', '输出', '问题', '可能', '注定', '国产', '大片', '国内', '观众', 'high', '票房', '这么', '成功', '分明', '找到', '流量', '密码', '这个', '问题', '必要']",55,2,0.5368856191635132,正面
豆瓣电影,我们的人一定能完成任务，重复了好几次。你或许觉得它前后逻辑似乎不连，其实这个语汇，也就是中华民族伟大复兴的历史任务。所以台词这样写。,0,圈圈儿,2023-01-24 14:38:30,35267208,我们的人一定能完成任务，重复了好几次。你或许觉得它前后逻辑似乎不连，其实这个语汇，也就是中华民族伟大复兴的历史任务。所以台词这样写。,"['我们', '一定', '完成', '任务', '重复', '几次', '或许', '觉得', '前后', '逻辑', '似乎', '不连', '这个', '语汇', '中华民族', '伟大', '复兴', '历史', '任务', '所以', '台词']",21,2,0.5214353799819946,正面
